school_year,school_code,school_name,sid,grade_level,el_status,iep,ecodis,days_enrolled_at_school,days_absent_at_school,days_suspended_out_of_school,marking_period,course,final_grade_mark
2018,480,SCHOOL J,4415,9,Current EL,0,0,120,1,0,Fall,Math 9,A-
2018,480,SCHOOL J,4676,9,Current EL,1,0,281,19,0,Fall,Math 9,B
2018,480,SCHOOL J,4715,9,Current EL,0,0,281,8,0,Fall,Math 9,D+
2018,480,SCHOOL J,4896,9,Current EL,0,0,281,0,0,Fall,Math 9,F
2018,480,SCHOOL J,4922,9,Current EL,0,0,281,4,0,Fall,Math 9,A
2018,480,SCHOOL J,5182,9,Current EL,0,0,281,3,0,Fall,Math 9,A+
2018,480,SCHOOL J,5288,9,Current EL,1,0,281,2,0,Fall,Math 9,A+
2018,480,SCHOOL J,5356,9,Current EL,0,0,281,23,0,Fall,Math 9,F
2018,480,SCHOOL J,5909,9,Current EL,1,0,281,7,0,Fall,Math 9,F
2018,480,SCHOOL J,5954,9,Current EL,1,0,281,8,0,Fall,Math 9,F
2018,480,SCHOOL J,5983,9,Current EL,1,0,281,9,0,Fall,Math 9,B
2018,480,SCHOOL J,6478,9,Current EL,0,0,281,4,0,Fall,Math 9,B+
2018,480,SCHOOL J,6620,9,Current EL,0,0,242,12,0,Fall,Math 9,C
2018,480,SCHOOL J,6730,9,Current EL,0,0,58,25,0,Fall,Math 9,F
2018,480,SCHOOL J,6754,9,Current EL,0,0,281,15,0,Fall,Math 9,C-
2018,480,SCHOOL J,6784,9,Current EL,0,0,141,4,0,Fall,Math 9,A
2018,480,SCHOOL J,6869,9,Current EL,1,0,274,2,0,Fall,Math 9,F
2018,480,SCHOOL J,7009,9,Current EL,1,0,220,18,0,Fall,Math 9,P
2018,480,SCHOOL J,7040,9,Current EL,0,0,277,3,0,Fall,Math 9,F
2018,480,SCHOOL J,7127,9,Current EL,0,0,281,1,0,Fall,Math 9,F
2018,480,SCHOOL J,7435,9,Current EL,1,0,281,7,0,Fall,Math 9,A-
2018,480,SCHOOL J,7861,9,Current EL,0,0,281,7,0,Fall,Math 9,D
2018,480,SCHOOL J,7907,9,Current EL,0,0,281,31,0,Fall,Math 9,F
2018,480,SCHOOL J,8438,9,Current EL,0,0,281,9,0,Fall,Math 9,F
2018,480,SCHOOL J,9056,9,Current EL,0,0,281,2,0,Fall,Math 9,C
2018,480,SCHOOL J,9160,9,Current EL,0,0,66,14,0,Fall,Math 9,B+
2018,480,SCHOOL J,9322,9,Current EL,0,0,47,7,0,Fall,Math 9,D-
2018,480,SCHOOL J,9406,9,Current EL,1,0,281,2,0,Fall,Math 9,I
2018,480,SCHOOL J,9535,9,Current EL,0,0,281,9,0,Fall,Math 9,D
2018,480,SCHOOL J,10056,9,Current EL,0,0,109,1,0,Fall,Math 9,B
2018,480,SCHOOL J,11059,9,Current EL,0,0,281,2,0,Fall,Math 9,C-
2018,480,SCHOOL J,11523,9,Current EL,0,0,281,4,0,Fall,Math 9,F
2018,480,SCHOOL J,11653,9,Current EL,1,0,281,24,0,Fall,Math 9,F
2018,480,SCHOOL J,11957,9,Current EL,0,0,281,1,0,Fall,Math 9,D+
2018,480,SCHOOL J,12675,9,Current EL,0,0,281,8,0,Fall,Math 9,F
2018,480,SCHOOL J,12828,9,Current EL,0,0,277,4,0,Fall,Math 9,F
2018,480,SCHOOL J,13590,9,Current EL,0,0,281,19,0,Fall,Math 9,A
2018,480,SCHOOL J,13974,9,Current EL,0,0,143,7,0,Fall,Math 9,F
2018,480,SCHOOL J,14754,9,Current EL,0,0,276,2,0,Fall,Math 9,C
2018,480,SCHOOL J,14824,9,Current EL,0,0,255,7,0,Fall,Math 9,F
2018,480,SCHOOL J,15185,9,Current EL,0,0,281,23,0,Fall,Math 9,I
2018,480,SCHOOL J,15296,9,Current EL,0,0,281,7,0,Fall,Math 9,F
2018,480,SCHOOL J,16192,9,Current EL,1,0,281,8,0,Fall,Math 9,A
2018,480,SCHOOL J,16253,9,Current EL,0,0,45,0,0,Fall,Math 9,A-
2018,480,SCHOOL J,16290,9,Current EL,0,0,193,0,0,Fall,Math 9,C-
2018,480,SCHOOL J,16387,9,Current EL,0,0,281,3,0,Fall,Math 9,D-
2018,480,SCHOOL J,16397,9,Current EL,1,0,281,3,0,Fall,Math 9,C-
2018,480,SCHOOL J,16538,9,Current EL,1,0,281,9,0,Fall,Math 9,D
2018,480,SCHOOL J,16802,9,Current EL,1,0,281,4,0,Fall,Math 9,A
2018,480,SCHOOL J,17152,9,Current EL,1,0,281,9,0,Fall,Math 9,F
2018,480,SCHOOL J,17565,9,Current EL,0,0,281,24,0,Fall,Math 9,A
2018,480,SCHOOL J,19257,9,Current EL,0,0,281,33,0,Fall,Math 9,F
2018,480,SCHOOL J,19436,9,Current EL,0,0,281,35,0,Fall,Math 9,A+
2018,480,SCHOOL J,20148,9,Current EL,0,0,281,0,0,Fall,Math 9,F
2018,480,SCHOOL J,20191,9,Current EL,0,0,281,19,0,Fall,Math 9,I
2018,480,SCHOOL J,20405,9,Current EL,0,0,281,11,0,Fall,Math 9,B-
2018,480,SCHOOL J,20440,9,Current EL,0,0,281,0,0,Fall,Math 9,B-
2018,480,SCHOOL J,20461,9,Current EL,0,0,281,35,0,Fall,Math 9,B
2018,480,SCHOOL J,20519,9,Current EL,0,0,281,2,0,Fall,Math 9,B
2018,480,SCHOOL J,20556,9,Current EL,0,0,281,12,0,Fall,Math 9,C
2018,480,SCHOOL J,20759,9,Current EL,0,0,280,8,0,Fall,Math 9,C+
2018,480,SCHOOL J,20823,9,Current EL,0,0,53,3,0,Fall,Math 9,A
2018,480,SCHOOL J,21039,9,Current EL,0,0,143,38,0,Fall,Math 9,D
2018,480,SCHOOL J,21219,9,Current EL,0,0,270,6,0,Fall,Math 9,F
2018,480,SCHOOL J,21276,9,Current EL,0,0,281,7,0,Fall,Math 9,B
2018,480,SCHOOL J,21345,9,Current EL,0,0,281,22,0,Fall,Math 9,B+
2018,480,SCHOOL J,21462,9,Current EL,0,0,269,2,0,Fall,Math 9,F
2018,480,SCHOOL J,2366,9,Current EL,0,0,281,36,1,Fall,Math 9,F
2018,480,SCHOOL J,10674,9,Current EL,0,0,281,37,1,Fall,Math 9,A+
2017,480,SCHOOL J,89,9,Current EL,0,0,283,44,2,Fall,Math 9,B+
2017,480,SCHOOL J,2986,9,Current EL,0,0,184,53,2,Fall,Math 9,F
2017,480,SCHOOL J,5131,9,Current EL,0,0,283,57,2,Fall,Math 9,C
2017,480,SCHOOL J,5421,9,Current EL,1,0,283,34,2,Fall,Math 9,B
2017,480,SCHOOL J,15381,9,Current EL,0,0,283,49,2,Fall,Math 9,C-
2017,480,SCHOOL J,18184,9,Current EL,0,0,283,41,2,Fall,Math 9,D
2017,480,SCHOOL J,18751,9,Current EL,0,0,283,50,2,Fall,Math 9,B-
2018,480,SCHOOL J,2549,9,Current EL,0,0,281,57,2,Fall,Math 9,C-
2018,480,SCHOOL J,3579,9,Current EL,1,0,277,52,2,Fall,Math 9,D
2018,480,SCHOOL J,8186,9,Current EL,0,0,281,58,2,Fall,Math 9,F
2018,480,SCHOOL J,8776,9,Current EL,0,0,270,78,2,Fall,Math 9,B-
2018,480,SCHOOL J,8960,9,Current EL,0,0,281,69,2,Fall,Math 9,A-
2018,480,SCHOOL J,9107,9,Current EL,0,0,188,40,2,Fall,Math 9,C-
2018,480,SCHOOL J,11319,9,Current EL,1,0,281,58,2,Fall,Math 9,C
2018,480,SCHOOL J,11875,9,Current EL,0,0,281,39,2,Fall,Math 9,F
2018,480,SCHOOL J,13340,9,Current EL,0,0,281,42,2,Fall,Math 9,A-
2018,480,SCHOOL J,13499,9,Current EL,0,0,281,29,2,Fall,Math 9,F
2018,480,SCHOOL J,13793,9,Current EL,1,0,281,41,2,Fall,Math 9,D+
2018,480,SCHOOL J,15362,9,Current EL,0,0,281,47,2,Fall,Math 9,A-
2018,480,SCHOOL J,20337,9,Current EL,0,0,153,39,2,Fall,Math 9,F
2018,480,SCHOOL J,21419,9,Current EL,0,0,281,61,2,Fall,Math 9,C
2017,480,SCHOOL J,332,9,Current EL,0,0,283,50,3,Fall,Math 9,B
2017,480,SCHOOL J,1650,9,Current EL,0,0,261,50,3,Fall,Math 9,D-
2017,480,SCHOOL J,13110,9,Current EL,1,0,283,41,3,Fall,Math 9,D
2017,480,SCHOOL J,18658,9,Current EL,0,0,255,65,3,Fall,Math 9,C
2017,480,SCHOOL J,19888,9,Current EL,0,0,247,60,3,Fall,Math 9,A+
2018,480,SCHOOL J,756,9,Current EL,0,0,281,64,3,Fall,Math 9,C-
2018,480,SCHOOL J,15270,9,Current EL,0,0,87,42,3,Fall,Math 9,B-
2017,480,SCHOOL J,13009,9,Current EL,0,0,283,56,4,Fall,Math 9,A
2018,480,SCHOOL J,5537,9,Current EL,0,0,281,91,4,Fall,Math 9,B
2018,480,SCHOOL J,7066,9,Current EL,0,0,241,85,4,Fall,Math 9,C-
2017,480,SCHOOL J,776,9,Current EL,0,0,283,94,5,Fall,Math 9,D
2017,480,SCHOOL J,20504,9,Current EL,0,0,283,82,5,Fall,Math 9,A+
2018,480,SCHOOL J,4942,9,Current EL,0,0,281,56,5,Fall,Math 9,B
2018,480,SCHOOL J,18915,9,Current EL,0,0,281,56,5,Fall,Math 9,B+
2018,480,SCHOOL J,3470,9,Current EL,1,0,281,100,9,Fall,Math 9,D-
2017,480,SCHOOL J,13796,9,Current EL,0,0,137,100,40,Fall,Math 9,B
2018,480,SCHOOL J,7036,9,Current EL,0,0,281,107,50,Fall,Math 9,C+
2018,480,SCHOOL J,6,9,Former EL,1,0,261,7,0,Fall,Math 9,B-
2018,480,SCHOOL J,1849,9,Former EL,0,0,281,8,0,Fall,Math 9,F
2018,480,SCHOOL J,2950,9,Former EL,1,0,281,7,0,Fall,Math 9,B
2018,480,SCHOOL J,5834,9,Former EL,0,0,80,9,0,Fall,Math 9,F
2018,480,SCHOOL J,6267,9,Former EL,0,0,281,19,0,Fall,Math 9,B+
2018,480,SCHOOL J,7208,9,Former EL,0,0,280,3,0,Fall,Math 9,A-
2018,480,SCHOOL J,7620,9,Former EL,0,0,281,2,0,Fall,Math 9,B
2018,480,SCHOOL J,21421,9,Former EL,0,0,281,2,0,Fall,Math 9,B-
2018,480,SCHOOL J,5298,9,Former EL,0,0,281,50,2,Fall,Math 9,C
2018,480,SCHOOL J,6528,9,Former EL,1,0,281,39,2,Fall,Math 9,F
2018,480,SCHOOL J,10950,9,Former EL,0,0,281,35,3,Fall,Math 9,D-
2018,480,SCHOOL J,13352,9,Former EL,1,0,281,45,4,Fall,Math 9,C+
2018,480,SCHOOL J,14148,9,Former EL,0,0,281,56,5,Fall,Math 9,D
2017,480,SCHOOL J,544,9,Never EL,0,0,283,8,0,Fall,Math 9,C-
2017,480,SCHOOL J,2681,9,Never EL,1,0,172,7,0,Fall,Math 9,F
2017,480,SCHOOL J,2911,9,Never EL,1,0,283,3,0,Fall,Math 9,C-
2017,480,SCHOOL J,3102,9,Never EL,0,0,283,13,0,Fall,Math 9,A
2017,480,SCHOOL J,3141,9,Never EL,0,0,283,1,0,Fall,Math 9,B-
2017,480,SCHOOL J,3544,9,Never EL,1,0,283,6,0,Fall,Math 9,B+
2017,480,SCHOOL J,3604,9,Never EL,0,0,283,23,0,Fall,Math 9,B-
2017,480,SCHOOL J,3809,9,Never EL,1,0,283,0,0,Fall,Math 9,D
2017,480,SCHOOL J,4310,9,Never EL,0,0,283,1,0,Fall,Math 9,D-
2017,480,SCHOOL J,4449,9,Never EL,1,0,283,3,0,Fall,Math 9,F
2017,480,SCHOOL J,4609,9,Never EL,0,0,282,0,0,Fall,Math 9,B
2017,480,SCHOOL J,4745,9,Never EL,0,0,283,1,0,Fall,Math 9,F
2017,480,SCHOOL J,5026,9,Never EL,1,0,283,1,0,Fall,Math 9,A+
2017,480,SCHOOL J,5036,9,Never EL,0,0,137,2,0,Fall,Math 9,F
2017,480,SCHOOL J,6005,9,Never EL,1,0,283,7,0,Fall,Math 9,C+
2017,480,SCHOOL J,6592,9,Never EL,0,0,121,4,0,Fall,Math 9,F
2017,480,SCHOOL J,7465,9,Never EL,0,0,165,16,0,Fall,Math 9,F
2017,480,SCHOOL J,7643,9,Never EL,0,0,283,1,0,Fall,Math 9,A
2017,480,SCHOOL J,8164,9,Never EL,0,0,276,16,0,Fall,Math 9,B+
2017,480,SCHOOL J,8396,9,Never EL,0,0,283,7,0,Fall,Math 9,C+
2017,480,SCHOOL J,8520,9,Never EL,0,0,283,4,0,Fall,Math 9,A+
2017,480,SCHOOL J,8690,9,Never EL,0,0,283,8,0,Fall,Math 9,B-
2017,480,SCHOOL J,8772,9,Never EL,0,0,283,2,0,Fall,Math 9,F
2017,480,SCHOOL J,8872,9,Never EL,0,0,51,3,0,Fall,Math 9,F
2017,480,SCHOOL J,9193,9,Never EL,0,0,283,22,0,Fall,Math 9,B
2017,480,SCHOOL J,10973,9,Never EL,0,0,283,0,0,Fall,Math 9,C
2017,480,SCHOOL J,12779,9,Never EL,0,0,46,10,0,Fall,Math 9,B+
2017,480,SCHOOL J,12833,9,Never EL,0,0,227,3,0,Fall,Math 9,B-
2017,480,SCHOOL J,13980,9,Never EL,0,0,130,6,0,Fall,Math 9,F
2017,480,SCHOOL J,14572,9,Never EL,0,0,283,5,0,Fall,Math 9,B
2017,480,SCHOOL J,14718,9,Never EL,0,0,283,4,0,Fall,Math 9,A-
2017,480,SCHOOL J,15678,9,Never EL,0,0,283,22,0,Fall,Math 9,F
2017,480,SCHOOL J,15796,9,Never EL,0,0,126,3,0,Fall,Math 9,C+
2017,480,SCHOOL J,16064,9,Never EL,1,0,283,9,0,Fall,Math 9,A-
2017,480,SCHOOL J,16567,9,Never EL,0,0,136,20,0,Fall,Math 9,F
2017,480,SCHOOL J,17074,9,Never EL,0,0,283,5,0,Fall,Math 9,D-
2017,480,SCHOOL J,17166,9,Never EL,0,0,167,7,0,Fall,Math 9,F
2017,480,SCHOOL J,18809,9,Never EL,0,0,283,3,0,Fall,Math 9,F
2017,480,SCHOOL J,21022,9,Never EL,0,0,283,8,0,Fall,Math 9,B-
2018,480,SCHOOL J,10511,9,Never EL,1,0,281,6,0,Fall,Math 9,A
2018,480,SCHOOL J,10564,9,Never EL,1,0,281,6,0,Fall,Math 9,F
2018,480,SCHOOL J,13630,9,Never EL,0,0,281,24,0,Fall,Math 9,C
2018,480,SCHOOL J,13665,9,Never EL,0,0,280,8,0,Fall,Math 9,F
2018,480,SCHOOL J,18026,9,Never EL,0,0,281,15,0,Fall,Math 9,D+
2017,480,SCHOOL J,1028,9,Never EL,0,0,283,26,1,Fall,Math 9,C
2017,480,SCHOOL J,10511,9,Never EL,1,0,283,42,2,Fall,Math 9,P
2017,480,SCHOOL J,21581,9,Never EL,0,0,283,45,2,Fall,Math 9,C-
2017,480,SCHOOL J,5341,9,Never EL,1,0,283,43,3,Fall,Math 9,B
2017,480,SCHOOL J,6073,9,Never EL,0,0,283,68,3,Fall,Math 9,F
2018,480,SCHOOL J,3433,9,Never EL,0,0,281,43,3,Fall,Math 9,C+
2018,480,SCHOOL J,13713,9,Never EL,1,0,281,78,3,Fall,Math 9,A
2017,480,SCHOOL J,90,9,Current EL,1,1,207,6,0,Fall,Math 9,C
2017,480,SCHOOL J,286,9,Current EL,1,1,283,8,0,Fall,Math 9,B+
2017,480,SCHOOL J,362,9,Current EL,0,1,283,10,0,Fall,Math 9,D
2017,480,SCHOOL J,677,9,Current EL,0,1,137,3,0,Fall,Math 9,F
2017,480,SCHOOL J,911,9,Current EL,0,1,283,6,0,Fall,Math 9,C
2017,480,SCHOOL J,982,9,Current EL,0,1,283,2,0,Fall,Math 9,D
2017,480,SCHOOL J,1223,9,Current EL,0,1,279,9,0,Fall,Math 9,D
2017,480,SCHOOL J,1411,9,Current EL,0,1,283,18,0,Fall,Math 9,B
2017,480,SCHOOL J,1460,9,Current EL,0,1,283,17,0,Fall,Math 9,B-
2017,480,SCHOOL J,1471,9,Current EL,0,1,283,6,0,Fall,Math 9,A
2017,480,SCHOOL J,2013,9,Current EL,0,1,249,9,0,Fall,Math 9,B+
2017,480,SCHOOL J,2044,9,Current EL,1,1,283,29,0,Fall,Math 9,C+
2017,480,SCHOOL J,2447,9,Current EL,0,1,283,24,0,Fall,Math 9,F
2017,480,SCHOOL J,2528,9,Current EL,0,1,162,3,0,Fall,Math 9,D-
2017,480,SCHOOL J,2530,9,Current EL,1,1,283,4,0,Fall,Math 9,F
2017,480,SCHOOL J,2787,9,Current EL,1,1,87,0,0,Fall,Math 9,B-
2017,480,SCHOOL J,2794,9,Current EL,0,1,283,15,0,Fall,Math 9,D+
2017,480,SCHOOL J,3175,9,Current EL,0,1,283,21,0,Fall,Math 9,F
2017,480,SCHOOL J,3273,9,Current EL,0,1,283,3,0,Fall,Math 9,C+
2017,480,SCHOOL J,3335,9,Current EL,0,1,283,1,0,Fall,Math 9,D-
2017,480,SCHOOL J,3373,9,Current EL,0,1,283,23,0,Fall,Math 9,C
2017,480,SCHOOL J,3399,9,Current EL,0,1,283,3,0,Fall,Math 9,B
2017,480,SCHOOL J,3723,9,Current EL,0,1,283,9,0,Fall,Math 9,B-
2017,480,SCHOOL J,3906,9,Current EL,0,1,283,6,0,Fall,Math 9,C-
2017,480,SCHOOL J,3997,9,Current EL,0,1,283,3,0,Fall,Math 9,A
2017,480,SCHOOL J,4668,9,Current EL,0,1,283,3,0,Fall,Math 9,C-
2017,480,SCHOOL J,4711,9,Current EL,0,1,280,1,0,Fall,Math 9,A+
2017,480,SCHOOL J,4735,9,Current EL,1,1,283,7,0,Fall,Math 9,B-
2017,480,SCHOOL J,4921,9,Current EL,0,1,76,7,0,Fall,Math 9,F
2017,480,SCHOOL J,5911,9,Current EL,0,1,163,0,0,Fall,Math 9,C
2017,480,SCHOOL J,5937,9,Current EL,0,1,283,3,0,Fall,Math 9,D-
2017,480,SCHOOL J,6361,9,Current EL,0,1,283,7,0,Fall,Math 9,B-
2017,480,SCHOOL J,7054,9,Current EL,1,1,283,23,0,Fall,Math 9,C
2017,480,SCHOOL J,7269,9,Current EL,0,1,283,8,0,Fall,Math 9,C
2017,480,SCHOOL J,7334,9,Current EL,0,1,260,6,0,Fall,Math 9,F
2017,480,SCHOOL J,7384,9,Current EL,1,1,283,7,0,Fall,Math 9,B-
2017,480,SCHOOL J,7489,9,Current EL,0,1,283,6,0,Fall,Math 9,B+
2017,480,SCHOOL J,7954,9,Current EL,0,1,283,7,0,Fall,Math 9,F
2017,480,SCHOOL J,7983,9,Current EL,0,1,267,1,0,Fall,Math 9,F
2017,480,SCHOOL J,8539,9,Current EL,1,1,91,6,0,Fall,Math 9,F
2017,480,SCHOOL J,8610,9,Current EL,1,1,283,10,0,Fall,Math 9,D
2017,480,SCHOOL J,9121,9,Current EL,0,1,269,5,0,Fall,Math 9,C
2017,480,SCHOOL J,9177,9,Current EL,0,1,259,21,0,Fall,Math 9,D-
2017,480,SCHOOL J,9212,9,Current EL,1,1,283,4,0,Fall,Math 9,P
2017,480,SCHOOL J,9236,9,Current EL,1,1,283,5,0,Fall,Math 9,C-
2017,480,SCHOOL J,9238,9,Current EL,1,1,283,10,0,Fall,Math 9,B
2017,480,SCHOOL J,9377,9,Current EL,1,1,102,24,0,Fall,Math 9,C+
2017,480,SCHOOL J,9393,9,Current EL,0,1,283,4,0,Fall,Math 9,F
2017,480,SCHOOL J,9926,9,Current EL,0,1,283,5,0,Fall,Math 9,D
2017,480,SCHOOL J,9935,9,Current EL,0,1,283,1,0,Fall,Math 9,A-
2017,480,SCHOOL J,10208,9,Current EL,0,1,283,3,0,Fall,Math 9,D
2017,480,SCHOOL J,10360,9,Current EL,0,1,283,4,0,Fall,Math 9,C
2017,480,SCHOOL J,10634,9,Current EL,0,1,283,11,0,Fall,Math 9,B-
2017,480,SCHOOL J,10726,9,Current EL,0,1,283,6,0,Fall,Math 9,B-
2017,480,SCHOOL J,11136,9,Current EL,0,1,283,3,0,Fall,Math 9,F
2017,480,SCHOOL J,11174,9,Current EL,0,1,283,3,0,Fall,Math 9,A
2017,480,SCHOOL J,11324,9,Current EL,0,1,283,6,0,Fall,Math 9,F
2017,480,SCHOOL J,11671,9,Current EL,0,1,283,6,0,Fall,Math 9,A
2017,480,SCHOOL J,11681,9,Current EL,1,1,283,5,0,Fall,Math 9,F
2017,480,SCHOOL J,11717,9,Current EL,0,1,283,5,0,Fall,Math 9,D+
2017,480,SCHOOL J,11734,9,Current EL,0,1,283,3,0,Fall,Math 9,F
2017,480,SCHOOL J,11825,9,Current EL,0,1,129,9,0,Fall,Math 9,A-
2017,480,SCHOOL J,12250,9,Current EL,1,1,283,7,0,Fall,Math 9,F
2017,480,SCHOOL J,12463,9,Current EL,1,1,283,8,0,Fall,Math 9,B+
2017,480,SCHOOL J,12556,9,Current EL,0,1,283,3,0,Fall,Math 9,A
2017,480,SCHOOL J,12577,9,Current EL,0,1,221,26,0,Fall,Math 9,F
2017,480,SCHOOL J,12902,9,Current EL,0,1,283,13,0,Fall,Math 9,A
2017,480,SCHOOL J,13168,9,Current EL,0,1,283,8,0,Fall,Math 9,A-
2017,480,SCHOOL J,13483,9,Current EL,1,1,283,3,0,Fall,Math 9,A
2017,480,SCHOOL J,13540,9,Current EL,0,1,283,3,0,Fall,Math 9,A
2017,480,SCHOOL J,13663,9,Current EL,0,1,283,3,0,Fall,Math 9,B
2017,480,SCHOOL J,13855,9,Current EL,0,1,283,31,0,Fall,Math 9,C
2017,480,SCHOOL J,14155,9,Current EL,0,1,283,1,0,Fall,Math 9,F
2017,480,SCHOOL J,15238,9,Current EL,0,1,283,9,0,Fall,Math 9,F
2017,480,SCHOOL J,15240,9,Current EL,0,1,79,2,0,Fall,Math 9,D
2017,480,SCHOOL J,15745,9,Current EL,0,1,283,19,0,Fall,Math 9,D-
2017,480,SCHOOL J,15881,9,Current EL,0,1,283,5,0,Fall,Math 9,F
2017,480,SCHOOL J,15945,9,Current EL,0,1,276,5,0,Fall,Math 9,I
2017,480,SCHOOL J,17151,9,Current EL,1,1,283,0,0,Fall,Math 9,P
2017,480,SCHOOL J,17191,9,Current EL,0,1,283,3,0,Fall,Math 9,A+
2017,480,SCHOOL J,17396,9,Current EL,0,1,283,10,0,Fall,Math 9,A
2017,480,SCHOOL J,17407,9,Current EL,1,1,283,2,0,Fall,Math 9,A-
2017,480,SCHOOL J,17482,9,Current EL,0,1,108,6,0,Fall,Math 9,C
2017,480,SCHOOL J,17604,9,Current EL,1,1,283,3,0,Fall,Math 9,A
2017,480,SCHOOL J,17766,9,Current EL,0,1,283,8,0,Fall,Math 9,C-
2017,480,SCHOOL J,17784,9,Current EL,0,1,283,5,0,Fall,Math 9,D-
2017,480,SCHOOL J,18092,9,Current EL,0,1,283,3,0,Fall,Math 9,D-
2017,480,SCHOOL J,18984,9,Current EL,0,1,220,0,0,Fall,Math 9,F
2017,480,SCHOOL J,19499,9,Current EL,0,1,100,4,0,Fall,Math 9,F
2017,480,SCHOOL J,19622,9,Current EL,0,1,283,9,0,Fall,Math 9,A
2017,480,SCHOOL J,19954,9,Current EL,0,1,251,18,0,Fall,Math 9,B
2017,480,SCHOOL J,20139,9,Current EL,0,1,275,0,0,Fall,Math 9,F
2017,480,SCHOOL J,20175,9,Current EL,0,1,283,1,0,Fall,Math 9,C
2017,480,SCHOOL J,20919,9,Current EL,0,1,283,3,0,Fall,Math 9,B
2017,480,SCHOOL J,20952,9,Current EL,0,1,133,3,0,Fall,Math 9,F
2017,480,SCHOOL J,21015,9,Current EL,1,1,283,0,0,Fall,Math 9,B
2017,480,SCHOOL J,21041,9,Current EL,1,1,283,5,0,Fall,Math 9,A-
2017,480,SCHOOL J,21246,9,Current EL,0,1,283,9,0,Fall,Math 9,C
2017,480,SCHOOL J,21337,9,Current EL,0,1,283,20,0,Fall,Math 9,B-
2017,480,SCHOOL J,21526,9,Current EL,0,1,283,7,0,Fall,Math 9,B+
2017,480,SCHOOL J,21549,9,Current EL,0,1,283,5,0,Fall,Math 9,B-
2017,480,SCHOOL J,21574,9,Current EL,0,1,283,5,0,Fall,Math 9,A
2018,480,SCHOOL J,45,9,Current EL,0,1,281,6,0,Fall,Math 9,A
2018,480,SCHOOL J,362,9,Current EL,0,1,281,0,0,Fall,Math 9,D-
2018,480,SCHOOL J,489,9,Current EL,0,1,281,9,0,Fall,Math 9,D-
2018,480,SCHOOL J,506,9,Current EL,0,1,281,35,0,Fall,Math 9,A
2018,480,SCHOOL J,664,9,Current EL,1,1,281,5,0,Fall,Math 9,F
2018,480,SCHOOL J,943,9,Current EL,0,1,108,1,0,Fall,Math 9,D-
2018,480,SCHOOL J,973,9,Current EL,0,1,281,6,0,Fall,Math 9,C
2018,480,SCHOOL J,1043,9,Current EL,0,1,281,8,0,Fall,Math 9,B+
2018,480,SCHOOL J,1157,9,Current EL,0,1,262,33,0,Fall,Math 9,D-
2018,480,SCHOOL J,1223,9,Current EL,0,1,281,5,0,Fall,Math 9,F
2018,480,SCHOOL J,1326,9,Current EL,0,1,281,11,0,Fall,Math 9,A-
2018,480,SCHOOL J,1648,9,Current EL,0,1,281,9,0,Fall,Math 9,A-
2018,480,SCHOOL J,1715,9,Current EL,0,1,281,9,0,Fall,Math 9,C
2018,480,SCHOOL J,2019,9,Current EL,0,1,281,4,0,Fall,Math 9,F
2018,480,SCHOOL J,2156,9,Current EL,0,1,281,1,0,Fall,Math 9,A-
2018,480,SCHOOL J,2397,9,Current EL,0,1,281,20,0,Fall,Math 9,A+
2018,480,SCHOOL J,2416,9,Current EL,0,1,281,11,0,Fall,Math 9,F
2018,480,SCHOOL J,2512,9,Current EL,0,1,281,8,0,Fall,Math 9,A
2018,480,SCHOOL J,2665,9,Current EL,0,1,145,5,0,Fall,Math 9,C+
2018,480,SCHOOL J,2724,9,Current EL,0,1,277,21,0,Fall,Math 9,F
2018,480,SCHOOL J,2750,9,Current EL,0,1,281,2,0,Fall,Math 9,B
2018,480,SCHOOL J,2822,9,Current EL,0,1,281,21,0,Fall,Math 9,A-
2018,480,SCHOOL J,2859,9,Current EL,0,1,281,1,0,Fall,Math 9,B
2018,480,SCHOOL J,3174,9,Current EL,1,1,281,0,0,Fall,Math 9,A
2018,480,SCHOOL J,3508,9,Current EL,0,1,219,10,0,Fall,Math 9,C
2018,480,SCHOOL J,3761,9,Current EL,0,1,281,1,0,Fall,Math 9,C-
2018,480,SCHOOL J,3775,9,Current EL,0,1,281,1,0,Fall,Math 9,F
2018,480,SCHOOL J,3944,9,Current EL,0,1,281,4,0,Fall,Math 9,A
2018,480,SCHOOL J,4042,9,Current EL,0,1,281,3,0,Fall,Math 9,C+
2018,480,SCHOOL J,4718,9,Current EL,0,1,281,0,0,Fall,Math 9,C
2018,480,SCHOOL J,5533,9,Current EL,0,1,64,6,0,Fall,Math 9,A
2018,480,SCHOOL J,5716,9,Current EL,0,1,281,4,0,Fall,Math 9,F
2018,480,SCHOOL J,5750,9,Current EL,0,1,281,16,0,Fall,Math 9,C-
2018,480,SCHOOL J,5959,9,Current EL,0,1,281,7,0,Fall,Math 9,B-
2018,480,SCHOOL J,7023,9,Current EL,0,1,248,3,0,Fall,Math 9,D-
2018,480,SCHOOL J,7093,9,Current EL,0,1,281,6,0,Fall,Math 9,B-
2018,480,SCHOOL J,7341,9,Current EL,0,1,281,9,0,Fall,Math 9,B-
2018,480,SCHOOL J,7419,9,Current EL,0,1,281,8,0,Fall,Math 9,C+
2018,480,SCHOOL J,7698,9,Current EL,0,1,244,5,0,Fall,Math 9,F
2018,480,SCHOOL J,7983,9,Current EL,0,1,281,3,0,Fall,Math 9,D
